18.67200 -05.91800 start  43
18.66533 -05.80200 vertex 
18.66600 -05.69200 vertex 
18.67600 -05.67500 vertex 
18.68333 -05.61900 vertex 
18.68400 -05.45800 vertex 
18.68667 -05.33300 vertex 
18.69400 -05.36300 vertex 
18.70133 -05.59100 vertex 
18.70267 -05.67100 vertex 
18.70667 -05.66100 vertex 
18.71400 -05.52000 vertex 
18.72200 -05.54300 vertex 
18.73200 -05.60300 vertex 
18.73533 -05.48800 vertex 
18.73333 -05.38200 vertex 
18.73800 -05.23600 vertex 
18.73667 -05.10400 vertex 
18.73533 -04.93000 vertex 
18.73867 -04.81500 vertex 
18.74800 -04.73800 vertex 
18.75333 -04.62700 vertex 
18.76800 -04.55000 vertex 
18.77467 -04.60500 vertex 
18.77800 -04.60900 vertex 
18.77800 -04.73700 vertex 
18.77133 -04.88000 vertex 
18.77067 -04.99800 vertex 
18.77933 -05.09900 vertex 
18.79267 -05.14000 vertex 
18.79733 -05.14900 vertex 
18.79600 -05.29100 vertex 
18.79533 -05.41000 vertex 
18.79600 -05.54000 vertex 
18.80200 -05.55100 vertex 
18.80333 -05.58500 vertex 
18.81067 -05.65800 vertex 
18.81067 -05.78700 vertex 
18.82133 -05.84800 vertex 
18.83333 -05.89500 vertex 
18.83267 -06.00500 vertex 
18.83733 -06.11500 vertex 
18.84667 -06.10000 vertex 
18.85400 -06.13800 vertex 
18.85133 -06.33000 vertex 
18.84600 -06.41600 vertex 
18.84733 -06.58000 vertex 
18.84133 -06.67200 vertex 
18.84067 -06.85000 vertex 
18.84067 -07.02200 vertex 
18.83800 -07.21400 vertex 
18.82600 -07.36400 vertex 
18.81200 -07.50200 vertex 
18.80600 -07.53400 vertex 
18.79733 -07.54200 vertex 
18.78200 -07.53000 vertex 
18.77467 -07.55600 vertex 
18.76467 -07.56400 vertex 
18.75067 -07.58100 vertex 
18.74267 -07.67900 vertex 
18.74533 -07.76000 vertex 
18.75133 -07.78800 vertex 
18.75533 -07.94000 vertex 
18.75133 -08.07000 vertex 
18.74467 -08.22100 vertex 
18.74400 -08.31400 vertex 
18.74333 -08.42400 vertex 
18.73667 -08.52400 vertex 
18.73067 -08.55600 vertex 
18.70600 -08.54500 vertex 
18.69333 -08.43600 vertex 
18.68733 -08.27800 vertex 
18.68267 -08.14100 vertex 
18.68867 -07.95400 vertex 
18.69333 -07.81600 vertex 
18.70133 -07.70200 vertex 
18.70933 -07.54400 vertex 
18.70733 -07.57000 vertex 
18.70867 -07.45100 vertex 
18.70867 -07.34000 vertex 
18.69667 -07.22900 vertex 
18.69600 -07.14200 vertex 
18.69467 -07.03500 vertex 
18.69533 -06.89900 vertex 
18.69467 -06.72900 vertex 
18.68800 -06.60400 vertex 
18.68467 -06.45200 vertex 
18.69000 -06.35900 vertex 
18.69067 -06.25800 vertex 
18.69333 -06.15900 vertex 
18.69067 -06.02400 vertex 
18.68533 -05.97100 vertex 
18.67800 -05.91500 end 
17.94200 -27.93000 start  46
17.95200 -27.87000 vertex 
17.95533 -27.91000 vertex 
17.96400 -27.94000 vertex 
17.96533 -27.81000 vertex 
17.96333 -27.69000 vertex 
17.96800 -27.62000 vertex 
17.97600 -27.59000 vertex 
17.98333 -27.52000 vertex 
17.98467 -27.39000 vertex 
17.98933 -27.35000 vertex 
17.99000 -27.27000 vertex 
17.99867 -27.26000 vertex 
18.00600 -27.24000 vertex 
18.01067 -27.26000 vertex 
18.02200 -27.38000 vertex 
18.02733 -27.47000 vertex 
18.03400 -27.51000 vertex 
18.03867 -27.47000 vertex 
18.05067 -27.44000 vertex 
18.05867 -27.40000 vertex 
18.05800 -27.32000 vertex 
18.05933 -27.12000 vertex 
18.06533 -27.01000 vertex 
18.06733 -26.95000 vertex 
18.07133 -26.85000 vertex 
18.07933 -26.82000 vertex 
18.09000 -26.78000 vertex 
18.10333 -26.79000 vertex 
18.10467 -26.71000 vertex 
18.11067 -26.66000 vertex 
18.11867 -26.74000 vertex 
18.12267 -26.84000 vertex 
18.11933 -27.08000 vertex 
18.11800 -27.23000 vertex 
18.11667 -27.53000 vertex 
18.12000 -27.67000 vertex 
18.12400 -27.85000 vertex 
18.12400 -28.07000 vertex 
18.12600 -28.28000 vertex 
18.12667 -28.48000 vertex 
18.12400 -28.62000 vertex 
18.12267 -28.77000 vertex 
18.12267 -29.04000 vertex 
18.12133 -29.22000 vertex 
18.11667 -29.48000 vertex 
18.11400 -29.65000 vertex 
18.11467 -29.91000 vertex 
18.11067 -30.05000 vertex 
18.09600 -30.13000 vertex 
18.08867 -30.30000 vertex 
18.08600 -30.49000 vertex 
18.08067 -30.58000 vertex 
18.07200 -30.61000 vertex 
18.05867 -30.61000 vertex 
18.04867 -30.65000 vertex 
18.03800 -30.69000 vertex 
18.02867 -30.83000 vertex 
18.01933 -30.89000 vertex 
18.01000 -30.93000 vertex 
18.00400 -30.89000 vertex 
18.00267 -30.80000 vertex 
17.99867 -30.72000 vertex 
17.99133 -30.79000 vertex 
17.98133 -30.93000 vertex 
17.97533 -31.11000 vertex 
17.96800 -31.29000 vertex 
17.96000 -31.39000 vertex 
17.95267 -31.54000 vertex 
17.94267 -31.58000 vertex 
17.93333 -31.55000 vertex 
17.92600 -31.48000 vertex 
17.91600 -31.36000 vertex 
17.90867 -31.29000 vertex 
17.90467 -31.19000 vertex 
17.89133 -31.17000 vertex 
17.88600 -31.09000 vertex 
17.88133 -31.21000 vertex 
17.87400 -31.24000 vertex 
17.85733 -31.24000 vertex 
17.85133 -31.14000 vertex 
17.84733 -30.93000 vertex 
17.83667 -30.91000 vertex 
17.82867 -30.80000 vertex 
17.82400 -30.60000 vertex 
17.82133 -30.47000 vertex 
17.82600 -30.37000 vertex 
17.83200 -30.33000 vertex 
17.83333 -30.27000 vertex 
17.83000 -30.11000 vertex 
17.82667 -29.99000 vertex 
17.82200 -29.95000 vertex 
17.81733 -29.83000 vertex 
17.81600 -29.78000 vertex 
17.82000 -29.76000 vertex 
17.83000 -29.78000 vertex 
17.83067 -29.70000 vertex 
17.82600 -29.62000 vertex 
17.82733 -29.50000 vertex 
17.82933 -29.42000 vertex 
17.83867 -29.42000 vertex 
17.84400 -29.43000 vertex 
17.85133 -29.47000 vertex 
17.85200 -29.39000 vertex 
17.85533 -29.30000 vertex 
17.85733 -29.24000 vertex 
17.86067 -29.21000 vertex 
17.85933 -29.12000 vertex 
17.85333 -29.04000 vertex 
17.84933 -28.85000 vertex 
17.84400 -28.72000 vertex 
17.84800 -28.71000 vertex 
17.83867 -28.54000 vertex 
17.83867 -28.45000 vertex 
17.84200 -28.31000 vertex 
17.85200 -28.26000 vertex 
17.85800 -28.20000 vertex 
17.86600 -28.13000 vertex 
17.87533 -28.15000 vertex 
17.88533 -28.17000 vertex 
17.89067 -28.11000 vertex 
17.89933 -28.12000 vertex 
17.90533 -28.10000 vertex 
17.91800 -28.18000 vertex 
17.92200 -28.20000 vertex 
17.92200 -28.32000 vertex 
17.92600 -28.37000 vertex 
17.93133 -28.50000 vertex 
17.93667 -28.50000 vertex 
17.93533 -28.45000 vertex 
17.93333 -28.38000 vertex 
17.93000 -28.30000 vertex 
17.93000 -28.20000 vertex 
17.93533 -28.14000 vertex 
17.93400 -28.06000 vertex 
17.93600 -28.01000 end 
16.70000 -45.99000 start  NGC 6067
16.72667 -45.79000 vertex 
16.75333 -45.73000 vertex 
16.77333 -45.83000 vertex 
16.78667 -45.96000 vertex 
16.79333 -46.36000 vertex 
16.81333 -46.56000 vertex 
16.80667 -46.73000 vertex 
16.81333 -46.99000 vertex 
16.80667 -47.25000 vertex 
16.79333 -47.50000 vertex 
16.78667 -47.64000 vertex 
16.77333 -47.80000 vertex 
16.76667 -48.02000 vertex 
16.74667 -48.12000 vertex 
16.73333 -48.33000 vertex 
16.72667 -48.58000 vertex 
16.71333 -48.86000 vertex 
16.70667 -49.01000 vertex 
16.68000 -49.10000 vertex 
16.64667 -49.04000 vertex 
16.62000 -48.92000 vertex 
16.60667 -48.98000 vertex 
16.58667 -49.08000 vertex 
16.56000 -48.98000 vertex 
16.56000 -48.83000 vertex 
16.52667 -48.82000 vertex 
16.51333 -48.89000 vertex 
16.51333 -49.17000 vertex 
16.50000 -49.57000 vertex 
16.48667 -49.72000 vertex 
16.47333 -49.73000 vertex 
16.45333 -49.55000 vertex 
16.43333 -49.42000 vertex 
16.40000 -49.35000 vertex 
16.38000 -49.49000 vertex 
16.34667 -49.44000 vertex 
16.32667 -49.36000 vertex 
16.29333 -49.42000 vertex 
16.29333 -49.69000 vertex 
16.29333 -50.03000 vertex 
16.29333 -50.14000 vertex 
16.29333 -50.55000 vertex 
16.28667 -50.94000 vertex 
16.29333 -51.35000 vertex 
16.28667 -51.52000 vertex 
16.30000 -51.46000 vertex 
16.32667 -51.02000 vertex 
16.34667 -50.80000 vertex 
16.36667 -50.79000 vertex 
16.36667 -51.04000 vertex 
16.36667 -51.26000 vertex 
16.40000 -51.24000 vertex 
16.40667 -51.42000 vertex 
16.42667 -51.42000 vertex 
16.46667 -51.25000 vertex 
16.48667 -51.13000 vertex 
16.51333 -50.99000 vertex 
16.53333 -50.80000 vertex 
16.56000 -51.10000 vertex 
16.56000 -51.48000 vertex 
16.52667 -51.72000 vertex 
16.51333 -51.92000 vertex 
16.48000 -52.13000 vertex 
16.46667 -52.38000 vertex 
16.46667 -52.56000 vertex 
16.46000 -52.83000 vertex 
16.44000 -53.08000 vertex 
16.42000 -53.35000 vertex 
16.39333 -53.61000 vertex 
16.38667 -53.78000 vertex 
16.36000 -54.03000 vertex 
16.33333 -54.37000 vertex 
16.30667 -54.77000 vertex 
16.29333 -54.98000 vertex 
16.28000 -55.21000 vertex 
16.26000 -55.51000 vertex 
16.23333 -55.53000 vertex 
16.19333 -55.43000 vertex 
16.15333 -55.17000 vertex 
16.12667 -55.18000 vertex 
16.11333 -55.01000 vertex 
16.11333 -54.72000 vertex 
16.10000 -54.84000 vertex 
16.06667 -54.82000 vertex 
16.07333 -54.33000 vertex 
16.10000 -54.31000 vertex 
16.11333 -54.17000 vertex 
16.09333 -53.99000 vertex 
16.11333 -53.78000 vertex 
16.12667 -53.55000 vertex 
16.12000 -53.32000 vertex 
16.10000 -53.10000 vertex 
16.11333 -52.96000 vertex 
16.12667 -52.82000 vertex 
16.14000 -52.65000 vertex 
16.16000 -52.58000 vertex 
16.16667 -52.73000 vertex 
16.19333 -52.83000 vertex 
16.20667 -52.83000 vertex 
16.21333 -52.86000 vertex 
16.24000 -52.87000 vertex 
16.24000 -52.78000 vertex 
16.22667 -52.65000 vertex 
16.21333 -52.44000 vertex 
16.22000 -52.27000 vertex 
16.20667 -52.06000 vertex 
16.18667 -52.10000 vertex 
16.17333 -51.96000 vertex 
16.17333 -51.72000 vertex 
16.18000 -51.52000 vertex 
16.18000 -51.30000 vertex 
16.18667 -51.13000 vertex 
16.20000 -50.86000 vertex 
16.20000 -50.68000 vertex 
16.18000 -50.52000 vertex 
16.16667 -50.29000 vertex 
16.17333 -50.08000 vertex 
16.15333 -49.84000 vertex 
16.15333 -49.62000 vertex 
16.17333 -49.50000 vertex 
16.18667 -49.46000 vertex 
16.18667 -49.32000 vertex 
16.19333 -49.21000 vertex 
16.20000 -49.00000 vertex 
16.21333 -48.84000 vertex 
16.21333 -48.55000 vertex 
16.23333 -48.40000 vertex 
16.25333 -48.28000 vertex 
16.28000 -48.16000 vertex 
16.28000 -47.95000 vertex 
16.26667 -47.79000 vertex 
16.24000 -47.60000 vertex 
16.28000 -47.24000 vertex 
16.30000 -47.16000 vertex 
16.28000 -46.77000 vertex 
16.30667 -46.63000 vertex 
16.33333 -46.46000 vertex 
16.34000 -46.15000 vertex 
16.32000 -45.95000 vertex 
16.29333 -45.83000 vertex 
16.33333 -45.40000 vertex 
16.34000 -44.94000 vertex 
16.32667 -44.77000 vertex 
16.32000 -44.59000 vertex 
16.34000 -44.25000 vertex 
16.36667 -44.08000 vertex 
16.38667 -43.81000 vertex 
16.39333 -44.02000 vertex 
16.40000 -44.07000 vertex 
16.42667 -43.94000 vertex 
16.44000 -43.75000 vertex 
16.46000 -43.64000 vertex 
16.46667 -43.80000 vertex 
16.47333 -43.94000 vertex 
16.49333 -43.85000 vertex 
16.50667 -43.84000 vertex 
16.50667 -43.97000 vertex 
16.52667 -44.02000 vertex 
16.52667 -44.15000 vertex 
16.53333 -44.47000 vertex 
16.52667 -44.63000 vertex 
16.52667 -44.77000 vertex 
16.53333 -44.91000 vertex 
16.55333 -45.00000 vertex 
16.58000 -45.06000 vertex 
16.60667 -45.10000 vertex 
16.63333 -45.11000 vertex 
16.65333 -45.15000 vertex 
16.67333 -45.19000 vertex 
16.68667 -45.27000 vertex 
16.69333 -45.39000 vertex 
16.69333 -45.58000 vertex 
16.67333 -45.82000 vertex 
16.66667 -45.95000 vertex 
16.67333 -46.13000 vertex 
16.67333 -46.25000 vertex 
16.68667 -46.09000 end
18.06000 -29.69000 start  39
18.06800 -29.73000 vertex 
18.07267 -29.79000 vertex 
18.07933 -29.90000 vertex 
18.08333 -30.05000 vertex 
18.08267 -30.12000 vertex 
18.08000 -30.20000 vertex 
18.07467 -30.28000 vertex 
18.06800 -30.35000 vertex 
18.06067 -30.43000 vertex 
18.05200 -30.45000 vertex 
18.04667 -30.38000 vertex 
18.04000 -30.24000 vertex 
18.03533 -30.18000 vertex 
18.03467 -30.10000 vertex 
18.03200 -30.03000 vertex 
18.03000 -29.94000 vertex 
18.03133 -29.90000 vertex 
18.03067 -29.81000 vertex 
18.03267 -29.72000 vertex 
18.03533 -29.65000 vertex 
18.04333 -29.66000 end 
17.57200 -27.41000 start  B 76
17.54000 -27.66000 vertex 
17.51067 -27.51000 vertex 
17.47667 -27.15000 vertex 
17.43733 -27.08000 vertex 
17.42133 -26.95000 vertex 
17.37800 -27.17000 vertex 
17.33867 -27.24000 vertex 
17.31333 -27.24000 vertex 
17.27333 -27.32000 vertex 
17.24000 -27.48000 vertex 
17.20000 -27.58000 vertex 
17.17333 -27.63000 vertex 
17.16667 -27.48000 vertex 
17.17333 -27.22000 vertex 
17.19333 -27.10000 vertex 
17.22000 -27.14000 vertex 
17.25333 -27.02000 vertex 
17.28667 -26.91000 vertex 
17.32667 -26.78000 vertex 
17.38200 -26.61000 vertex 
17.41067 -26.57000 vertex 
17.44933 -26.47000 vertex 
17.46000 -26.38000 vertex 
17.45800 -26.16000 vertex 
17.45800 -25.98000 vertex 
17.46867 -25.75000 vertex 
17.47333 -25.50000 vertex 
17.48000 -25.13000 vertex 
17.47667 -24.77000 vertex 
17.46667 -24.59000 vertex 
17.44933 -24.35000 vertex 
17.43067 -23.93000 vertex 
17.42467 -23.64000 vertex 
17.42000 -23.31000 vertex 
17.40533 -22.96000 vertex 
17.39133 -22.69000 vertex 
17.39867 -22.44000 vertex 
17.38667 -22.20000 vertex 
17.37000 -22.14000 vertex 
17.36267 -21.97000 vertex 
17.35533 -21.79000 vertex 
17.32667 -21.60000 vertex 
17.30000 -21.48000 vertex 
17.27333 -21.57000 vertex 
17.24000 -21.85000 vertex 
17.22667 -21.90000 vertex 
17.22000 -21.80000 vertex 
17.23333 -21.60000 vertex 
17.24667 -21.52000 vertex 
17.26000 -21.37000 vertex 
17.28000 -21.26000 vertex 
17.30667 -21.26000 vertex 
17.32000 -21.33000 vertex 
17.33333 -21.45000 vertex 
17.34067 -21.61000 vertex 
17.35533 -21.66000 vertex 
17.37267 -21.74000 vertex 
17.38867 -21.60000 vertex 
17.40133 -21.40000 vertex 
17.42067 -21.19000 vertex 
17.44067 -21.10000 vertex 
17.46133 -20.86000 vertex 
17.47800 -20.66000 vertex 
17.49467 -20.45000 vertex 
17.49200 -20.05000 vertex 
17.48200 -19.94000 vertex 
17.45600 -19.82000 vertex 
17.42467 -19.73000 vertex 
17.38067 -19.51000 vertex 
17.36067 -19.33000 vertex 
17.37467 -19.10000 vertex 
17.40000 -19.19000 vertex 
17.42533 -19.20000 vertex 
17.45667 -19.28000 vertex 
17.48800 -19.49000 vertex 
17.53200 -19.42000 vertex 
17.54000 -19.64000 vertex 
17.54800 -20.13000 vertex 
17.53733 -20.36000 vertex 
17.54333 -20.58000 vertex 
17.53867 -20.92000 vertex 
17.54733 -21.23000 vertex 
17.56333 -21.24000 vertex 
17.55267 -21.57000 vertex 
17.51333 -21.75000 vertex 
17.51133 -22.12000 vertex 
17.51667 -22.36000 vertex 
17.52667 -22.57000 vertex 
17.53867 -23.09000 vertex 
17.53933 -23.46000 vertex 
17.53000 -23.79000 vertex 
17.53467 -24.35000 vertex 
17.55800 -24.27000 vertex 
17.58933 -24.23000 vertex 
17.61333 -24.37000 vertex 
17.62333 -24.69000 vertex 
17.60333 -24.73000 vertex 
17.61933 -24.90000 vertex 
17.65467 -24.80000 vertex 
17.67067 -24.67000 vertex 
17.67333 -25.31000 vertex 
17.65067 -25.56000 vertex 
17.64800 -25.83000 vertex 
17.63933 -26.08000 vertex 
17.59467 -26.29000 vertex 
17.57133 -26.40000 vertex 
17.55533 -26.58000 vertex 
17.55733 -26.90000 vertex 
17.56267 -27.07000 end 
19.64733 +36.90100 start  47
19.65467 +37.37100 vertex 
19.66867 +37.87300 vertex 
19.71667 +38.22100 vertex 
19.77000 +38.69300 vertex 
19.85267 +39.83400 vertex 
19.88133 +39.65800 vertex 
19.90667 +40.18900 vertex 
19.93067 +40.96300 vertex 
19.96667 +41.12700 vertex 
20.00133 +41.07200 vertex 
20.03533 +41.50800 vertex 
20.06000 +41.15200 vertex 
20.08267 +40.75800 vertex 
20.13800 +41.27000 vertex 
20.17333 +41.37000 vertex 
20.20333 +40.90000 vertex 
