1,83.63308,22.0145
2,323.36258,-0.82325
3,205.54842,28.37728
4,245.89675,-26.52575
5,229.63842,2.08103
6,265.083,-32.253
7,268.463,-34.793
8,270.904,-24.378
9,259.79908,-18.51625
10,254.28771,-4.10031
11,282.771,-6.27
12,251.80908,-1.94853
13,250.423475,36.461319
14,264.40063,-3.24592
15,322.49304,12.167
16,274.7,-13.807
17,275.196,-16.172
18,274.992,-17.102
19,255.65704,-26.26794
20,270.675,-22.972
21,271.054,-22.49
22,279.09975,-23.90475
23,269.267,-18.985
24,274.2,-18.55
25,277.946,-19.117
26,281.325,-9.383
27,299.901579,22.721042
28,276.13704,-24.86983
29,305.983,38.523
30,325.09217,-23.17986
31,10.684708,41.26875
32,10.674271,40.865169
33,23.4621,30.659942
34,40.521,42.762
35,92.225,24.333
36,84.075,34.14
37,88.075,32.553
38,82.179,35.855
39,322.95,48.433
40,185.55221,58.08294
41,101.504,-20.757
42,83.8221,-5.3911
43,83.879,-5.27
44,130.1,19.667
45,56.75,24.117
46,115.442,-14.81
47,114.146,-14.483
48,123.429,-5.75
49,187.444992,8.000411
50,105.6979,-8.3378
51,202.469575,47.195258
52,351.2,61.593
53,198.23021,18.16817
54,283.76387,-30.47986
55,294.99879,-30.96475
56,289.14821,30.18347
57,283.396163,33.029175
58,189.431654,11.818089
59,190.509675,11.646931
60,190.9167,11.552611
61,185.478958,4.473589
62,255.3025,-30.11236
63,198.955537,42.029289
64,194.182067,21.682658
65,169.733154,13.092211
66,170.062608,12.991289
67,132.825,11.8
68,189.86658,-26.74406
69,277.84625,-32.34808
70,280.80317,-32.29211
71,298.44371,18.77919
72,313.36542,-12.53731
73,314.75,-12.63
74,24.17405,15.783461
75,301.520171,-21.922261
76,25.583117,51.575319
77,40.669879,-0.013289
78,86.6948,0.014
79,81.04413,-24.52425
80,244.26004,-22.97608
81,148.888221,69.065295
82,148.968458,69.679703
83,204.253829,-29.865761
84,186.265597,12.886983
85,186.350221,18.191081
86,186.549225,12.945969
87,187.705931,12.391123
88,187.996733,14.420411
89,188.916183,12.556039
90,189.207567,13.162869
91,188.860125,14.496319
92,259.28079,43.13594
93,116.125,-23.857
94,192.72145,41.120153
95,160.990554,11.703611
96,161.6906,11.819939
97,168.698754,55.019089
98,183.451217,14.900469
99,184.706771,14.416489
100,185.728746,15.822381
101,210.802429,54.34875
102,226.623171,55.763308
103,23.346,60.65
104,189.997633,-11.623054
105,161.956667,12.581631
106,184.740083,47.303719
107,248.13275,-13.05378
108,167.879029,55.674122
109,179.399933,53.374519
110,10.091979,41.6853
